 StrtDate:08-03-2025 StrtTime:12:57:44 EndDate :08-08-2025 EndTime :18:48:05 MN Converter:CMS-MNG-E Units   :07 Records :007549 Cycle:060
 Adres:51, Attr:OC, Modl:PUMY-P36/48NKMU1(-BS), Serial No:REDACTED, Ver:550000, SubVer:000000, Capa: 200, Modl:03,TypeCode:D6h,SubNo:  ,Group No:-,Branch No:-, UnitInfo:01_80,02_80,03_80,04_80,05_80,06_80,
 Adres:1, Attr:IC, Modl:F/P, Serial No:REDACTED, Ver:036602, SubVer:FFFFFF, Capa:  16, Modl:FF,TypeCode:70h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:2, Attr:IC, Modl:F/P, Serial No:REDACTED, Ver:105301, SubVer:FFFFFF, Capa:   5, Modl:FF,TypeCode:70h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:3, Attr:IC, Modl:F/P, Serial No:REDACTED, Ver:105301, SubVer:FFFFFF, Capa:  10, Modl:FF,TypeCode:70h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:4, Attr:IC, Modl:PAC-MK*BC, Serial No:REDACTED, Ver:140000, SubVer:FFFFFF, Capa:   5, Modl:FF,TypeCode:92h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:5, Attr:IC, Modl:PAC-MK*BC, Serial No:REDACTED, Ver:140000, SubVer:FFFFFF, Capa:   5, Modl:FF,TypeCode:92h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
 Adres:6, Attr:IC, Modl:F/P, Serial No:REDACTED, Ver:105604, SubVer:FFFFFF, Capa:   6, Modl:FF,TypeCode:70h,SubNo:  ,Group No:-,Branch No:0, UnitInfo:33_83,
  , , ,OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),OC(051),IC(001),IC(001),IC(001),IC(001),IC(002),IC(002),IC(002),IC(002),IC(003),IC(003),IC(003),IC(003),IC(004),IC(004),IC(004),IC(004),IC(005),IC(005),IC(005),IC(005),IC(006),IC(006),IC(006),IC(006),
8/3/2025,14:56:26,119, 36.8, 34.6, 61.5, 10.5, 33.7, 55.6,342.8,115.2, 1725, 187,  8.8, 10.0,OFF ,Cooling, 25.5,  9.0,  6.6, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.5, 12.6,552.0, 480,   5,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,29,7, 182,  60,  60, 172,  60, 175,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 24.0,  6.8, 14.0,Cool ON, 24.0, 13.9, 17.0,Stop, 24.0, 22.8, 23.2,Stop, 21.2,  7.0,  7.0,Cool ON, 25.5, 22.5, 22.5,Stop, 21.5,  7.1,  8.3,Cool ON,
8/3/2025,14:57:26,120, 36.8, 35.5, 60.9, 12.0, 33.7, 55.6,328.6,126.6, 1232, 155,  8.8, 10.0,OFF ,Cooling, 25.5,  9.0,  4.4, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.5, 12.0,553.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,22,7, 182,  60,  60, 170,  60, 172,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 24.0,  8.3, 14.4,Cool ON, 24.0, 11.9, 17.4,Stop, 24.0, 22.8, 23.2,Stop, 21.0,  8.5,  8.5,Cool ON, 25.5, 22.5, 22.5,Stop, 21.5,  8.3,  9.1,Cool ON,
8/3/2025,14:58:26,121, 33.3, 34.6, 59.0, 13.6, 33.7, 55.2,321.4,133.7, 1074, 148,  8.8, 10.0,OFF ,Cooling, 25.5,  9.0,  3.6, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.2, 11.5,555.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,20,7, 182,  60,  60, 169,  60, 171,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 24.0, 10.3, 15.1,Cool ON, 24.0, 10.3, 17.4,Stop, 24.0, 22.8, 23.2,Stop, 21.0, 10.0, 10.0,Cool ON, 25.5, 22.5, 22.5,Stop, 21.5, 10.3, 10.3,Cool ON,
8/3/2025,14:59:26,122, 35.0, 34.2, 56.8, 10.5, 33.7, 54.6,324.3,135.1, 1185, 164,  8.8, 10.0,OFF ,Cooling, 25.5,  9.0,  4.0, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  2.4, 11.8,552.0, 480,  42,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,22,7, 182,  60,  60, 170,  60, 172,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 24.0, 10.8, 15.4,Cool ON, 24.0, 10.3, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.0, 11.0, 11.0,Cool ON, 25.5, 22.5, 22.5,Stop, 21.5, 10.7, 10.7,Cool ON,
8/3/2025,15:00:26,123, 32.9, 34.2, 55.9,  9.7, 33.7, 54.3,338.5,129.4, 1624, 202,  2.7, 10.0,OFF ,Cooling, 25.5,  9.0,  6.2, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.2, 12.4,553.0, 480,  73,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,7, 182,  60,  60, 172,  60, 174,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5, 10.3, 15.0,Cool ON, 24.0, 10.3, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.0, 10.5, 10.5,Cool ON, 25.5, 23.0, 23.0,Stop, 21.5, 10.3,  9.9,Cool ON,
8/3/2025,15:01:26,124, 29.5, 34.6, 56.9,  8.9, 33.7, 54.4,338.5,128.0, 1618, 198,  2.7, 10.0,OFF ,Cooling, 25.5,  9.0,  5.7, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.2, 12.3,550.0, 480,  73,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,7, 182,  60,  60, 172,  60, 174,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 24.0,  9.5, 15.1,Cool ON, 24.0, 10.3, 17.4,Stop, 24.0, 22.8, 23.2,Stop, 21.0,  9.5,  9.5,Cool ON, 25.5, 22.5, 23.0,Stop, 21.5,  9.5,  9.5,Cool ON,
8/3/2025,15:02:26,125, 30.7, 35.0, 57.4,  8.5, 34.2, 54.5,345.6,128.0, 1637, 198, 10.0, 10.0,OFF ,Cooling, 25.5,  9.0,  5.7, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.2, 12.6,549.0, 480,  73,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,7, 182,  60,  60, 172,  60, 174,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  9.5, 15.0,Cool ON, 24.0,  9.5, 17.4,Stop, 24.0, 22.8, 23.2,Stop, 21.0,  9.5,  9.5,Cool ON, 25.5, 23.0, 23.0,Stop, 21.5,  9.5,  9.5,Cool ON,
8/3/2025,15:03:26,126, 33.7, 35.9, 57.9,  8.9, 34.2, 54.9,342.8,128.0, 1651, 198, 10.0, 10.0,OFF ,Cooling, 25.5,  9.0,  5.3, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.3, 12.6,550.0, 480,  73,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,7, 182,  60,  60, 172,  60, 174,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  9.6, 14.7,Cool ON, 24.0,  9.5, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.0,  9.5,  9.5,Cool ON, 25.5, 22.5, 23.0,Stop, 21.5,  9.5,  9.5,Cool ON,
8/3/2025,15:04:26,127, 33.3, 36.8, 58.0,  8.9, 34.6, 55.1,342.8,128.0, 1657, 198,  7.5, 10.0,OFF ,Cooling, 25.5,  9.0,  4.4, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.4, 12.6,554.0, 480,  76,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,7, 182,  60,  60, 172,  60, 174,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  9.5, 14.7,Cool ON, 24.0,  9.5, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.0,  9.5,  9.5,Cool ON, 25.5, 22.5, 23.0,Stop, 21.5,  9.5,  9.1,Cool ON,
8/3/2025,15:05:26,128, 32.4, 37.3, 57.7,  8.9, 34.6, 55.2,335.7,126.6, 1616, 198,  7.5, 10.0,OFF ,Cooling, 25.5,  9.0,  2.6, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.2, 12.4,552.0, 480,  76,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,7, 182,  60,  60, 172,  60, 174,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  9.5, 14.7,Cool ON, 24.0,  9.5, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.0,  9.5,  9.5,Cool ON, 25.5, 23.0, 23.0,Stop, 21.5,  9.5,  9.1,Cool ON,
8/3/2025,15:06:26,129, 34.2, 38.7, 57.3,  8.9, 34.6, 55.3,338.5,128.0, 1653, 199,  7.0, 10.0,OFF ,Cooling, 25.5,  9.0,  2.6, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.2, 12.6,550.0, 480,  80,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,7, 182,  60,  60, 172,  60, 174,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  9.5, 14.7,Cool ON, 24.0,  9.5, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.0,  9.5,  9.5,Cool ON, 25.5, 22.5, 22.5,Stop, 21.5,  9.5,  9.5,Cool ON,
8/3/2025,15:07:26,130, 33.3, 38.7, 57.0,  8.9, 34.6, 55.3,338.5,128.0, 1628, 198,  7.0, 10.0,OFF ,Cooling, 25.5,  9.0,  1.2, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.2, 12.6,551.0, 480,  80,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,7, 182,  60,  60, 172,  60, 174,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  9.5, 14.6,Cool ON, 24.0,  9.5, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.0,  9.5,  9.5,Cool ON, 25.5, 22.5, 23.0,Stop, 21.5,  9.9,  9.5,Cool ON,
8/3/2025,15:08:26,131, 33.3, 38.2, 56.4,  8.9, 34.2, 55.2,331.4,128.0, 1600, 199,  5.3, 10.0,OFF ,Cooling, 25.5,  9.0,  1.2, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.2, 12.4,550.0, 480,  84,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,7, 184,  60,  60, 172,  60, 164,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  9.5, 14.7,Cool ON, 24.0,  9.5, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.0,  9.5,  9.5,Cool ON, 25.5, 22.5, 23.0,Stop, 21.5,  9.9, 10.3,Cool ON,
8/3/2025,15:09:26,132, 32.9, 38.7, 56.5,  8.9, 34.2, 55.1,338.5,128.0, 1639, 199,  5.3, 10.0,OFF ,Cooling, 25.5,  9.0,  1.2, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.2, 12.5,553.0, 480,  84,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,7, 184,  60,  60, 172,  60, 164,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  9.5, 14.7,Cool ON, 24.0,  9.5, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.0,  9.5,  9.5,Cool ON, 25.5, 22.5, 22.5,Stop, 21.5,  9.5, 10.7,Cool ON,
8/3/2025,15:10:26,133, 31.6, 38.2, 56.3,  8.9, 34.2, 55.0,328.6,128.0, 1598, 199,  6.2, 10.0,OFF ,Cooling, 25.5,  9.0,  0.8, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.2, 12.3,552.0, 480,  88,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,7, 184,  60,  60, 172,  60, 164,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  9.5, 14.7,Cool ON, 24.0,  9.5, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.0,  9.5,  9.5,Cool ON, 25.5, 22.5, 23.0,Stop, 22.0,  9.9, 10.7,Cool ON,
8/3/2025,15:11:26,134, 32.0, 38.2, 56.3,  8.9, 33.7, 54.9,331.4,128.0, 1607, 199,  6.2, 10.0,OFF ,Cooling, 25.5,  9.0,  1.7, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.2, 12.4,555.0, 480,  88,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,7, 184,  60,  60, 172,  60, 164,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  9.6, 14.7,Cool ON, 24.0,  9.5, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.0,  9.5,  9.5,Cool ON, 25.5, 22.5, 22.5,Stop, 22.0,  9.9, 10.7,Cool ON,
8/3/2025,15:12:26,135, 32.4, 38.7, 56.3,  9.3, 33.7, 54.8,335.7,128.0, 1620, 199,  6.6, 10.0,OFF ,Cooling, 25.5,  9.0,  1.2, 10.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  3.2, 12.4,553.0, 480,  92,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,OFF ,OFF ,OFF ,OFF ,OFF ,Ordinary,100, ON ,OFF ,OFF ,OFF ,OFF ,28,7, 184,  60,  60, 172,  60, 164,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,OFF , 23.5,  9.5, 14.7,Cool ON, 24.0,  9.5, 17.4,Stop, 23.5, 22.8, 23.2,Stop, 21.0,  9.5,  9.5,Cool ON, 25.5, 22.5, 23.0,Stop, 22.0,  9.9, 10.7,Cool ON,
